epoch,class_name,class_idx,f1,precision,recall
1,Urban fabric,0,0.034632,0.137931,0.019802
1,Industrial or commercial units,1,0.0,0.0,0.0
1,Arable land,2,0.298246,0.73913,0.186813
1,Permanent crops,3,0.0,0.0,0.0
1,Pastures,4,0.047478,0.235294,0.026403
1,Complex cultivation patterns,5,0.0,0.0,0.0
1,Land principally occupied by agriculture,6,0.0,0.0,0.0
1,Agro-forestry areas,7,0.0,0.0,0.0
1,Broad-leaved forest,8,0.057026,0.285714,0.031674
1,Coniferous forest,9,0.161404,0.560976,0.094262
1,Mixed forest,10,0.233766,0.339623,0.178218
1,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
1,"Moors, heathland and sclerophyllous vegetation",12,0.0,0.0,0.0
1,"Transitional woodland, shrub",13,0.080306,0.567568,0.04321
1,"Beaches, dunes, sands",14,0.0,0.0,0.0
1,Inland wetlands,15,0.0,0.0,0.0
1,Coastal wetlands,16,0.0,0.0,0.0
1,Inland waters,17,0.0,0.0,0.0
1,Marine waters,18,0.14359,0.583333,0.081871
2,Urban fabric,0,0.082569,0.5625,0.044554
2,Industrial or commercial units,1,0.0,0.0,0.0
2,Arable land,2,0.744149,0.765781,0.723705
2,Permanent crops,3,0.0,0.0,0.0
2,Pastures,4,0.160237,0.794118,0.089109
2,Complex cultivation patterns,5,0.006349,0.090909,0.003289
2,Land principally occupied by agriculture,6,0.0,0.0,0.0
2,Agro-forestry areas,7,0.121212,0.75,0.065934
2,Broad-leaved forest,8,0.061002,0.823529,0.031674
2,Coniferous forest,9,0.649573,0.678571,0.622951
2,Mixed forest,10,0.59435,0.692105,0.520792
2,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
2,"Moors, heathland and sclerophyllous vegetation",12,0.0,0.0,0.0
2,"Transitional woodland, shrub",13,0.409639,0.586207,0.314815
2,"Beaches, dunes, sands",14,0.0,0.0,0.0
2,Inland wetlands,15,0.0,0.0,0.0
2,Coastal wetlands,16,0.0,0.0,0.0
2,Inland waters,17,0.270742,0.659574,0.17033
2,Marine waters,18,0.833876,0.941176,0.748538
3,Urban fabric,0,0.291045,0.590909,0.193069
3,Industrial or commercial units,1,0.0,0.0,0.0
3,Arable land,2,0.73133,0.806818,0.66876
3,Permanent crops,3,0.017544,1.0,0.00885
3,Pastures,4,0.377551,0.831461,0.244224
3,Complex cultivation patterns,5,0.125341,0.365079,0.075658
3,Land principally occupied by agriculture,6,0.0,0.0,0.0
3,Agro-forestry areas,7,0.484375,0.837838,0.340659
3,Broad-leaved forest,8,0.315972,0.679105,0.205882
3,Coniferous forest,9,0.667353,0.670807,0.663934
3,Mixed forest,10,0.682881,0.647163,0.722772
3,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
3,"Moors, heathland and sclerophyllous vegetation",12,0.0,0.0,0.0
3,"Transitional woodland, shrub",13,0.331768,0.69281,0.218107
3,"Beaches, dunes, sands",14,0.0,0.0,0.0
3,Inland wetlands,15,0.0,0.0,0.0
3,Coastal wetlands,16,0.0,0.0,0.0
3,Inland waters,17,0.453901,0.64,0.351648
3,Marine waters,18,0.85342,0.963235,0.766082
