epoch,class_name,class_idx,f1,precision,recall
1,Urban fabric,0,0.135747,0.789474,0.074257
1,Industrial or commercial units,1,0.0,0.0,0.0
1,Arable land,2,0.685714,0.795031,0.602826
1,Permanent crops,3,0.0,0.0,0.0
1,Pastures,4,0.074303,0.6,0.039604
1,Complex cultivation patterns,5,0.031646,0.416667,0.016447
1,Land principally occupied by agriculture,6,0.0,0.0,0.0
1,Agro-forestry areas,7,0.021505,0.5,0.010989
1,Broad-leaved forest,8,0.191529,0.514852,0.117647
1,Coniferous forest,9,0.467568,0.686508,0.354508
1,Mixed forest,10,0.162544,0.754098,0.091089
1,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
1,"Moors, heathland and sclerophyllous vegetation",12,0.0,0.0,0.0
1,"Transitional woodland, shrub",13,0.097196,0.530612,0.053498
1,"Beaches, dunes, sands",14,0.0,0.0,0.0
1,Inland wetlands,15,0.0,0.0,0.0
1,Coastal wetlands,16,0.0,0.0,0.0
1,Inland waters,17,0.010929,1.0,0.005495
1,Marine waters,18,0.789809,0.867133,0.725146
2,Urban fabric,0,0.604651,0.632432,0.579208
2,Industrial or commercial units,1,0.081633,0.666667,0.043478
2,Arable land,2,0.776772,0.74746,0.808477
2,Permanent crops,3,0.094488,0.428571,0.053097
2,Pastures,4,0.541082,0.688776,0.445545
2,Complex cultivation patterns,5,0.349138,0.50625,0.266447
2,Land principally occupied by agriculture,6,0.0,0.0,0.0
2,Agro-forestry areas,7,0.59893,0.583333,0.615385
2,Broad-leaved forest,8,0.460509,0.563934,0.38914
2,Coniferous forest,9,0.633971,0.761494,0.543033
2,Mixed forest,10,0.705882,0.658662,0.760396
2,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
2,"Moors, heathland and sclerophyllous vegetation",12,0.0,0.0,0.0
2,"Transitional woodland, shrub",13,0.474708,0.642105,0.376543
2,"Beaches, dunes, sands",14,0.0,0.0,0.0
2,Inland wetlands,15,0.0,0.0,0.0
2,Coastal wetlands,16,0.0,0.0,0.0
2,Inland waters,17,0.183575,0.76,0.104396
2,Marine waters,18,0.885449,0.940789,0.836257
3,Urban fabric,0,0.638889,0.727848,0.569307
3,Industrial or commercial units,1,0.333333,0.714286,0.217391
3,Arable land,2,0.77617,0.847584,0.715856
3,Permanent crops,3,0.293333,0.594595,0.19469
3,Pastures,4,0.440506,0.945652,0.287129
3,Complex cultivation patterns,5,0.465116,0.566038,0.394737
3,Land principally occupied by agriculture,6,0.0,0.0,0.0
3,Agro-forestry areas,7,0.706522,0.698925,0.714286
3,Broad-leaved forest,8,0.584192,0.591647,0.576923
3,Coniferous forest,9,0.730983,0.667797,0.807377
3,Mixed forest,10,0.740331,0.691911,0.79604
3,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
3,"Moors, heathland and sclerophyllous vegetation",12,0.0,0.0,0.0
3,"Transitional woodland, shrub",13,0.316614,0.664474,0.207819
3,"Beaches, dunes, sands",14,0.0,0.0,0.0
3,Inland wetlands,15,0.0,0.0,0.0
3,Coastal wetlands,16,0.0,0.0,0.0
3,Inland waters,17,0.617143,0.642857,0.593407
3,Marine waters,18,0.898462,0.948052,0.853801
4,Urban fabric,0,0.644258,0.741935,0.569307
4,Industrial or commercial units,1,0.372881,0.846154,0.23913
4,Arable land,2,0.793651,0.848214,0.745683
4,Permanent crops,3,0.386364,0.539683,0.300885
4,Pastures,4,0.525581,0.889764,0.372937
4,Complex cultivation patterns,5,0.204545,0.75,0.118421
4,Land principally occupied by agriculture,6,0.0,0.0,0.0
4,Agro-forestry areas,7,0.748815,0.658333,0.868132
4,Broad-leaved forest,8,0.404844,0.860294,0.264706
4,Coniferous forest,9,0.740458,0.692857,0.795082
4,Mixed forest,10,0.746518,0.702797,0.79604
4,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
4,"Moors, heathland and sclerophyllous vegetation",12,0.042553,1.0,0.021739
4,"Transitional woodland, shrub",13,0.308186,0.70073,0.197531
