epoch,class_name,class_idx,f1,precision,recall
1,Urban fabric,0,0.146552,0.566667,0.084158
1,Industrial or commercial units,1,0.0,0.0,0.0
1,Arable land,2,0.654982,0.794183,0.5573
1,Permanent crops,3,0.0,0.0,0.0
1,Pastures,4,0.006579,1.0,0.0033
1,Complex cultivation patterns,5,0.065089,0.323529,0.036184
1,Land principally occupied by agriculture,6,0.0,0.0,0.0
1,Agro-forestry areas,7,0.0,0.0,0.0
1,Broad-leaved forest,8,0.092437,0.647059,0.049774
1,Coniferous forest,9,0.59417,0.655941,0.543033
1,Mixed forest,10,0.626341,0.617308,0.635644
1,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
1,"Moors, heathland and sclerophyllous vegetation",12,0.0,0.0,0.0
1,"Transitional woodland, shrub",13,0.031873,0.5,0.016461
1,"Beaches, dunes, sands",14,0.0,0.0,0.0
1,Inland wetlands,15,0.0,0.0,0.0
1,Coastal wetlands,16,0.0,0.0,0.0
1,Inland waters,17,0.010753,0.25,0.005495
1,Marine waters,18,0.815287,0.895105,0.748538
2,Urban fabric,0,0.548223,0.5625,0.534653
2,Industrial or commercial units,1,0.156863,0.8,0.086957
2,Arable land,2,0.735985,0.867804,0.638932
2,Permanent crops,3,0.175182,0.5,0.106195
2,Pastures,4,0.55666,0.7,0.462046
2,Complex cultivation patterns,5,0.20442,0.637931,0.121711
2,Land principally occupied by agriculture,6,0.0,0.0,0.0
2,Agro-forestry areas,7,0.42623,0.83871,0.285714
2,Broad-leaved forest,8,0.403125,0.651515,0.291855
2,Coniferous forest,9,0.668029,0.665988,0.670082
2,Mixed forest,10,0.5689,0.786713,0.445545
2,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
2,"Moors, heathland and sclerophyllous vegetation",12,0.0,0.0,0.0
2,"Transitional woodland, shrub",13,0.402963,0.719577,0.279835
2,"Beaches, dunes, sands",14,0.0,0.0,0.0
2,Inland wetlands,15,0.0,0.0,0.0
2,Coastal wetlands,16,0.0,0.0,0.0
2,Inland waters,17,0.219048,0.821429,0.126374
2,Marine waters,18,0.865854,0.904459,0.830409
3,Urban fabric,0,0.646409,0.73125,0.579208
3,Industrial or commercial units,1,0.153846,0.666667,0.086957
3,Arable land,2,0.77686,0.820244,0.737834
3,Permanent crops,3,0.460377,0.401316,0.539823
3,Pastures,4,0.44389,0.908163,0.293729
3,Complex cultivation patterns,5,0.471947,0.47351,0.470395
3,Land principally occupied by agriculture,6,0.0,0.0,0.0
3,Agro-forestry areas,7,0.715026,0.676471,0.758242
3,Broad-leaved forest,8,0.55712,0.425837,0.80543
3,Coniferous forest,9,0.554217,0.799228,0.42418
3,Mixed forest,10,0.526603,0.846491,0.382178
3,Natural grassland and sparsely vegetated areas,11,0.0,0.0,0.0
